campaign_id,campaign_name,channel,region,campaign_date,ad_spend,revenue_generated
3209,Summer Promo,Email,Central,2024-08-13,3916.97,16301.12
3210,Black Friday,Email,North,2024-11-29,7643.15,19264.27
3211,Spring Launch,Facebook Ads,South,2025-04-04,9884.87,23339.27
3212,New Year Push,YouTube,South,2025-03-28,676.55,1048.04
3213,Winter Sale,TikTok,Central,2025-08-07,4417.1,4980.77
3214,Summer Promo ,Email,North,2024-07-29,9480.89,33822.09
3215,Back To School,LinkedIn,West,2025-03-19,2756.04,7891.14
3216,Back To School,Google Ads,West,2024-10-14,7242.35,30889.46
3217,New Year Push,Email,West,2024-04-17,8828.19,22606.95
3218,Back To School,Instagram,Central,2025-05-12,7769.06,21353.88
3219,Black Friday,YouTube,Central,2024-04-17,5571.77,5343.15
3220,Back To School,Google Ads,Central,2024-01-09,1348.76,3531.24
3221,Holiday Deals,LinkedIn,East,2025-04-18,2761.73,1613.26
3222,Winter Sale,Affiliate,West,2025-08-18,7256.11,4570.96
3223,Black Friday,LinkedIn,South,2024-10-31,5993.24,15922.69
3224,Holiday Deals,Instagram,East,2025-08-16,9691.27,23616.2
3225,Winter Sale,Affiliate,Central,2025-08-09,729.65,1974.98
3226,New Year Push,TikTok,West,2025-07-19,8426.85,37814.62
3227,Winter Sale,Affiliate,South,2024-02-28,4360.4,7766.72
131,Cyber Monday,Facebook Ads,South,2024-11-19,9075.87,11480.69
3229,Summer Promo,Email,South,2024-07-21,6192.75,13146.33
3230,Black Friday,email,Central,2024-12-07,,957.27
3231,Summer Promo,YouTube,East,2024-07-19,2725.76,8843.36
3232,Holiday Deals,Affiliate,South,2024-09-25,9493.03,14924.83
3233,New Year Push,Facebook Ads,East,2025-03-10,8133.51,5867.83
3234,Black Friday,TikTok,West,2024-02-12,5427.4,4245.31
3235,Back To School,YouTube,East,2024-09-28,9346.93,33325.59
3236,Spring Launch,Email,North,2025-07-18,6613.7,25102.86
3237,Winter Sale,YouTube,East,2024-01-31,6510.45,28488.28
3238,Back To School ,Google Ads,East,2025-01-30,7168.18,30096.57
3239,Holiday Deals,TikTok,East,2024-11-27,5219.61,5053.93
3240,Black Friday,YouTube,North,2025-05-26,5328.96,5368.88
3241,Back To School,Instagram,South,2025-05-14,5965.69,14496.46
3242,Cyber Monday,Google Ads,North,2025-06-16,6263.5,3383.47
3243,Summer Promo,YouTube,Central,2024-01-18,2028.92,5001.94
3244,Black Friday,Google Ads,West,2024-04-16,9509.99,19347.47
3245,Spring Launch,TikTok,North,2024-06-25,4301.28,
3246,New Year Push,YouTube,Central,2025-05-02,6077.55,10305.73
3247,Back To School,Instagram,South,2024-03-15,4167.08,5712.23
3248,Spring Launch,Google Ads,East,2024-08-17,9663.61,
3249,Summer Promo ,Email,Central,2024-08-26,3781.18,2281.4
3250,Holiday Deals,TikTok,West,2025-07-08,2295.62,8314.47
3251,Cyber Monday,Instagram,South,2024-06-11,2091.63,1715.67
3252,Summer Promo,YouTube,Central,2025-07-20,4797.09,2589.84
3253,Black Friday ,Email,East,2025-05-17,939.18,3503.61
3254,Cyber Monday,LinkedIn,West,2024-06-08,7737.59,32192.67
3255,Back To School ,Affiliate,Central,2025-04-21,8559.7,27670.96
3256,Winter Sale ,LinkedIn,West,2024-11-21,618.1,2244.56
3257,New Year Push,Email,Central,2024-11-09,8470.56,31309.97
51,Summer Promo ,YouTube,North,2025-01-21,5133.94,7349.79
3259,Cyber Monday ,Google Ads,East,2025-01-31,8468.77,28867.08
3260,Cyber Monday,youtube,East,2025-04-28,9809.54,11013.86
3261,Back To School,Facebook Ads,South,2024-09-25,2334.08,3144.46
3262,Spring Launch,YouTube,North,2024-03-27,7946.14,9913.84
3263,New Year Push,Google Ads,North,2025-04-27,759.93,
3264,Spring Launch,tiktok,South,2024-02-10,345.69,1327.79
3265,Winter Sale,LinkedIn,South,2024-08-18,3717.13,14372.14
3266,Summer Promo,linkedin,West,2024-03-26,5590.74,22958.51
3267,Winter Sale,google ads,West,2024-02-22,9269.31,4971.99
3268,Black Friday,Google Ads,South,2024-12-22,846.58,1271.08
3269,Summer Promo,Google Ads,North,2024-01-13,6726.22,27261.97
3270,New Year Push,LinkedIn,West,2024-12-07,4653.43,13624.74
3271,New Year Push,LinkedIn,East,2024-06-20,1966.15,7313.82
3272,Summer Promo,Google Ads,East,2024-03-26,9676.55,15234.72
3273,Black Friday,Facebook Ads,South,2024-09-01,4998.78,4221.29
3274,Cyber Monday,YouTube,Central,2025-04-03,5635.45,14151.37
3275,Black Friday,tiktok,West,2024-03-31,1529.92,3470.26
3276,Holiday Deals,YouTube,Central,2025-06-05,3407.64,8816.67
3277,Black Friday ,YouTube,South,2024-10-17,5897.98,3149.42
3278,Cyber Monday,Instagram,South,2024-09-21,7633.96,25589.47
3279,Spring Launch,Facebook Ads,North,2024-02-28,3726.24,2652.13
3280,Holiday Deals,YouTube,West,2025-06-07,7573.83,32724.25
3281,Spring Launch,Instagram,East,2025-08-13,2477.5,4444.88
3282,Back To School,LinkedIn,Central,2024-01-09,,5390.17
3283,Summer Promo,TikTok,Central,2025-05-22,1632.93,3143.02
3284,Summer Promo,Affiliate,Central,2024-04-14,7000.43,19184.43
3285,Holiday Deals,LinkedIn,West,2024-11-08,3925.98,8562.56
3286,New Year Push,LinkedIn,West,2024-07-03,5664.9,2965.34
3287,Holiday Deals,TikTok,South,2024-07-04,877.25,3530.96
3288,New Year Push,Affiliate,West,2024-12-04,871.0,2898.0
3289,Spring Launch,Instagram,East,2024-01-05,9208.38,14574.42
3290,Back To School,YouTube,North,2024-12-02,3767.87,10458.42
3291,Back To School,LinkedIn,West,2024-09-12,,37678.5
3292,Holiday Deals,LinkedIn,West,2024-09-05,7421.68,6282.3
3293,Black Friday ,YouTube,Central,2025-02-15,6724.63,14398.88
3294,New Year Push,Google Ads,West,2024-12-09,4759.94,3315.74
3295,Winter Sale,Email,South,2025-04-05,1991.52,7293.05
3296,Summer Promo,Affiliate,North,2025-07-03,4594.19,7840.67
3297,Cyber Monday,instagram,North,2024-04-17,3901.79,15285.64
3298,Summer Promo,Affiliate,Central,2024-02-18,7515.09,11943.44
3299,Black Friday,youtube,West,2024-08-25,1263.27,1905.0
3300,Summer Promo,Email,East,2024-05-22,9215.49,26046.25
3301,Winter Sale,TikTok,Central,2024-10-06,5381.45,15528.57
3302,Summer Promo,LinkedIn,West,2024-02-06,,13883.47
3303,New Year Push,Facebook Ads,South,2024-08-02,5280.53,5106.23
3304,Cyber Monday,LinkedIn,South,2025-03-29,1377.74,3647.48
3305,Black Friday,Email,West,2024-05-27,9372.05,16245.59
3306,New Year Push,Affiliate,Central,2024-08-19,8708.46,30970.61
3307,Back To School,Instagram,East,2024-12-21,2553.34,1647.83
3308,Back To School,TikTok,West,2024-06-26,1108.29,3783.68
3309,Winter Sale ,Google Ads,East,2024-12-04,2076.73,4122.48
3310,Summer Promo,Affiliate,South,2024-05-09,5066.82,17236.68
3311,Holiday Deals,Email,East,2024-02-12,1220.99,2595.17
3312,Back To School,Affiliate,West,2024-02-09,4902.22,13056.12
3313,Spring Launch,TikTok,Central,2025-03-07,8201.77,9733.15
3314,Cyber Monday,TikTok,West,2024-01-11,8097.53,26491.18
3315,Cyber Monday,Affiliate,South,2024-07-31,5603.12,18479.71
109,Black Friday,TikTok,Central,2025-04-21,4178.98,4402.93
3317,Holiday Deals,TikTok,Central,2024-10-12,6691.08,17388.04
3318,Black Friday,Instagram,North,2024-03-28,6429.81,11907.98
3319,Winter Sale,Facebook Ads,South,2025-05-31,9077.98,25867.52
3320,Cyber Monday,google ads,East,2025-07-15,945.48,2173.86
3321,Back To School,instagram,West,2024-10-13,7587.92,27897.28
3322,New Year Push,Affiliate,South,2025-06-07,4996.51,20380.72
3323,Black Friday,Affiliate,Central,2024-10-29,2749.92,5891.41
3324,Black Friday,Google Ads,East,2024-11-27,8996.11,36749.35
3325,Spring Launch ,Affiliate,North,2024-11-03,6888.56,27112.84
3326,Back To School,TikTok,South,2024-11-16,978.86,3876.27
3327,New Year Push,Email,North,2025-02-07,3274.14,3972.6
3328,Holiday Deals,TikTok,West,2024-10-29,2469.76,5364.01
3329,Summer Promo,Affiliate,West,2024-09-25,,4610.38
3330,Winter Sale,Instagram,East,2024-09-04,1436.29,2419.73
3331,Holiday Deals,Google Ads,South,2025-08-19,5765.61,13073.03
3332,Winter Sale,linkedin,North,2024-06-29,3532.52,12313.69
3333,Summer Promo,TikTok,West,2025-08-08,8945.75,31553.06
3334,Holiday Deals,facebook ads,South,2024-08-30,3386.81,11778.54
3335,Spring Launch,Facebook Ads,South,2024-11-05,1604.6,1638.73
3336,New Year Push,Facebook Ads,South,2024-08-07,3521.71,13138.83
3337,Cyber Monday ,Facebook Ads,South,2025-05-20,2538.85,1911.79
3338,Summer Promo,Facebook Ads,South,2025-05-29,1403.92,5524.4
3339,Winter Sale ,Email,Central,2025-06-22,6374.45,9643.3
3340,Cyber Monday,YouTube,East,2025-01-04,5597.43,14611.08
3341,Winter Sale,Email,North,2024-08-10,6588.82,9440.13
3342,New Year Push,Email,South,2025-03-17,8657.59,15042.34
3343,Spring Launch,Affiliate,North,2024-01-12,6971.9,3935.63
3344,New Year Push,LinkedIn,North,2024-11-24,,7225.61
3345,Back To School,LinkedIn,East,2025-01-11,5480.5,4334.77
3346,Cyber Monday,TikTok,North,2025-05-22,7922.3,10862.45
3347,Summer Promo,Instagram,North,2025-01-21,6802.67,25257.28
3348,Spring Launch ,Facebook Ads,North,2024-11-19,5662.58,19612.53
3349,Back To School,YouTube,South,2024-03-02,6652.42,12786.74
3350,Cyber Monday,YouTube,West,2024-09-08,8107.7,13611.25
3351,Winter Sale,Affiliate,North,2024-11-21,,20036.59
3352,Holiday Deals,Google Ads,Central,2025-03-06,3851.66,6590.46
3353,Cyber Monday,TikTok,Central,2025-05-17,4647.53,17529.8
3354,Summer Promo,Instagram,West,2024-12-09,,24943.8
3355,Black Friday,Email,East,2025-07-17,6648.52,27345.99
3356,Spring Launch,YouTube,North,2024-08-07,1075.61,1536.31
3357,Back To School,Affiliate,South,2025-02-09,7118.11,27013.07
3358,Winter Sale,LinkedIn,South,2025-02-25,8584.59,18546.39
3359,Cyber Monday,affiliate,East,2024-04-10,984.47,2216.17
3360,New Year Push,TikTok,East,2024-06-21,2384.27,3969.3
3361,Winter Sale,Facebook Ads,North,2024-10-02,7745.45,6212.69
3362,Back To School ,YouTube,North,2024-03-15,8293.05,18333.25
3363,Back To School,youtube,North,2024-04-01,6001.03,5152.54
3364,Black Friday,LinkedIn,West,2024-12-25,3439.85,2954.16
3365,Holiday Deals,Instagram,West,2025-04-07,9619.28,35870.74
3366,Holiday Deals ,TikTok,East,2024-12-12,4650.36,6484.51
3367,Winter Sale,Facebook Ads,North,2025-02-27,9341.21,17546.4
3368,Cyber Monday,Affiliate,East,2024-05-08,1693.75,4662.31
3369,Back To School,YouTube,Central,2024-08-25,9443.36,4866.36
3370,New Year Push,google ads,Central,2024-07-17,2457.44,10453.44
3371,Black Friday,Google Ads,Central,2024-04-26,1793.75,1709.4
3372,Winter Sale,Instagram,East,2025-06-24,5744.85,22677.08
3373,New Year Push,Google Ads,North,2025-03-06,4823.39,21600.38
3374,Spring Launch,LinkedIn,South,2024-12-29,6823.8,5433.79
3375,Spring Launch,Affiliate,East,2025-03-21,9929.04,21164.51
3376,Spring Launch,Affiliate,South,2024-10-04,2945.29,8045.11
3377,Summer Promo,Instagram,East,2024-04-30,3112.65,2632.77
3378,New Year Push,Facebook Ads,North,2024-02-24,,262.33
3379,Holiday Deals,TikTok,West,2025-02-18,8384.95,23387.81
3380,Holiday Deals,LinkedIn,North,2024-10-22,9992.15,16460.93
3381,Black Friday,Email,Central,2024-07-25,2876.51,3276.34
3382,Cyber Monday,Affiliate,Central,2025-07-22,1724.23,2829.02
3383,Holiday Deals,Affiliate,West,2024-04-08,7949.12,32774.44
3384,Spring Launch,Affiliate,North,2025-06-18,9753.36,13939.1
3385,Spring Launch,Facebook Ads,West,2024-05-02,8824.85,15999.63
3386,Spring Launch,Instagram,North,2025-08-13,1217.12,4844.26
3387,New Year Push,Instagram,Central,2025-07-13,6397.45,7414.16
3388,New Year Push,LinkedIn,Central,2025-05-22,4355.33,7182.07
3389,Black Friday,Instagram,South,2024-12-08,7394.27,17107.86
3390,Winter Sale,Email,South,2025-02-19,9893.87,7113.49
3391,Winter Sale,Email,Central,2025-03-16,3614.65,8774.93
3392,Black Friday,Affiliate,North,2025-02-23,5081.02,8961.61
3393,Winter Sale,Google Ads,South,2025-04-28,7319.48,
3394,Back To School,Affiliate,Central,2024-03-03,9393.32,34946.66
3395,Cyber Monday,instagram,South,2024-02-07,8520.74,23024.58
3396,Back To School,LinkedIn,Central,2024-10-04,8276.29,14185.69
3397,New Year Push,YouTube,South,2025-02-23,4044.94,7150.05
3398,Black Friday,YouTube,East,2025-03-28,4727.13,7763.45
3399,Summer Promo,Facebook Ads,West,2025-08-23,9619.95,16848.17
3400,Back To School,LinkedIn,East,2024-05-15,1070.64,2791.45
3401,Back To School,Google Ads,South,2024-05-08,665.28,626.81
3402,Black Friday,Affiliate,South,2024-09-04,2271.95,
3403,Holiday Deals,Google Ads,West,2024-08-20,4389.18,16234.56
3404,Cyber Monday,Affiliate,East,2024-05-05,7420.8,16364.89
3405,Winter Sale,Google Ads,East,2024-08-02,3403.67,6010.46
3406,New Year Push,YouTube,South,2024-08-10,7762.55,5498.13
3407,Back To School,Affiliate,South,2024-08-12,226.93,835.6
3408,Back To School,Instagram,West,2024-02-24,4823.75,
3409,Winter Sale,Instagram,West,2024-01-12,2432.1,10287.82
3410,Back To School,LinkedIn,East,2025-02-12,8609.08,28746.93
3411,Winter Sale,LinkedIn,West,2024-08-12,4874.03,12581.31
3412,Spring Launch,Affiliate,West,2025-08-08,9754.92,42561.51
3413,Black Friday,TikTok,East,2024-11-05,2231.16,8354.4
3414,Back To School,Affiliate,Central,2024-06-10,,2779.66
3415,Back To School,YouTube,Central,2025-06-26,6793.32,14401.87
3416,Back To School,Google Ads,South,2025-04-12,9322.29,7980.24
3417,Back To School,Instagram,North,2025-01-16,5164.1,
3418,Cyber Monday,tiktok,East,2024-03-23,9050.73,10192.18
3419,Cyber Monday,google ads,West,2025-04-13,3729.71,11101.43
3420,Cyber Monday,Instagram,South,2025-07-26,1678.01,7336.41
3421,Black Friday,Email,East,2024-05-30,9156.02,10692.41
3422,Cyber Monday,Instagram,West,2024-10-29,1299.44,1093.65
3423,Black Friday,LinkedIn,North,2024-07-24,9103.49,11602.35
3424,Black Friday,Instagram,North,2025-04-26,4221.22,9689.41
3425,Winter Sale,Email,West,2024-07-27,6030.21,4745.42
3426,Cyber Monday,Affiliate,South,2024-07-09,2344.91,9909.5
3427,Back To School,Facebook Ads,West,2025-02-04,9093.26,
3428,Cyber Monday,YouTube,North,2025-03-28,292.07,528.07
3429,New Year Push,instagram,West,2025-06-10,6316.79,10111.67
3430,Winter Sale,Google Ads,Central,2024-07-21,9104.91,27638.48
3431,Black Friday,Facebook Ads,North,2024-10-19,811.88,3357.95
3432,Holiday Deals,LinkedIn,West,2024-08-06,9581.89,7769.47
3433,Black Friday ,Email,Central,2025-08-09,5370.37,
3434,Back To School,Affiliate,Central,2024-11-06,3989.11,4861.15
3435,Back To School,Affiliate,East,2024-09-08,5822.91,25224.37
3436,Back To School,Google Ads,West,2024-06-10,5080.42,4225.17
3437,Cyber Monday,LinkedIn,West,2024-06-18,6238.01,11608.26
3438,Cyber Monday,tiktok,South,2024-04-24,8573.66,19193.96
3439,New Year Push,Facebook Ads,North,2025-06-17,2009.11,2540.36
3440,Cyber Monday,Google Ads,East,2024-03-01,7710.77,12046.92
3441,Spring Launch,Facebook Ads,West,2024-03-24,7695.61,10185.52
3442,Cyber Monday,TikTok,East,2025-07-18,3284.7,7758.29
3443,Winter Sale,Google Ads,East,2024-05-05,9437.64,39892.2
3444,Cyber Monday,youtube,North,2024-04-12,2148.03,4151.88
3445,Summer Promo ,TikTok,West,2024-07-16,,4010.69
3446,Holiday Deals,tiktok,West,2024-04-06,4659.77,19119.23
3447,Spring Launch,LinkedIn,Central,2025-08-04,9307.05,18933.05
3448,Winter Sale,TikTok,East,2024-05-03,4968.21,20294.86
3449,Cyber Monday ,affiliate,North,2025-05-28,8086.41,4161.47
3450,Holiday Deals,Email,Central,2024-07-27,3268.59,7148.72
3451,Black Friday,Google Ads,West,2024-04-13,2374.19,3082.38
3452,Spring Launch,Instagram,East,2025-08-13,474.07,1457.04
3453,Holiday Deals,Google Ads,North,2024-08-06,2698.85,1914.53
3454,Black Friday,youtube,South,2025-04-04,,8849.06
3455,Summer Promo,YouTube,South,2024-02-03,8529.74,20746.59
3456,Spring Launch,YouTube,East,2025-05-17,4219.1,18612.2
3457,Spring Launch,Facebook Ads,North,2024-05-14,2085.59,2839.4
3458,Back To School,Instagram,North,2024-07-05,2989.49,3560.57
3459,Summer Promo,Google Ads,West,2024-06-03,3855.72,15975.55
3460,Spring Launch,Google Ads,Central,2025-01-31,6191.94,13298.96
3461,Black Friday,Google Ads,East,2024-06-16,9350.67,6488.03
3462,Spring Launch,YouTube,East,2024-04-15,2181.73,6029.33
3463,Cyber Monday,google ads,Central,2024-03-18,6193.97,4077.06
3464,Back To School,linkedin,West,2025-07-31,4090.08,12665.41
3465,Black Friday,Google Ads,West,2024-05-14,7010.9,21401.19
3466,Black Friday,Google Ads,West,2024-09-21,3273.58,2861.37
3467,Winter Sale,LinkedIn,Central,2025-01-02,4328.41,4393.41
3468,Back To School,LinkedIn,West,2025-02-19,9481.47,22762.01
3469,Spring Launch,YouTube,East,2025-05-22,3240.87,11554.4
3470,Cyber Monday,TikTok,Central,2024-01-15,5029.69,8752.35
3471,Cyber Monday,Facebook Ads,North,2025-02-03,8138.48,32298.44
3472,Holiday Deals,Email,East,2025-02-13,6762.78,4651.83
3473,Winter Sale,Facebook Ads,West,2025-01-13,5706.6,20276.57
3474,Summer Promo,Facebook Ads,East,2025-05-24,1451.38,2053.24
3475,Summer Promo,instagram,East,2024-06-04,8836.7,5129.59
3476,Holiday Deals,YouTube,North,2025-04-08,7552.0,18087.74
3477,Black Friday,Instagram,East,2024-07-22,4523.04,2389.91
3478,Winter Sale,TikTok,Central,2024-08-23,8212.04,15925.61
3479,Winter Sale,Facebook Ads,South,2025-08-15,5453.58,17501.64
3480,Holiday Deals,Facebook Ads,East,2024-02-01,7056.03,30509.71
3481,Back To School,Affiliate,West,2025-07-11,5360.27,11250.55
3482,Cyber Monday,Email,South,2024-04-04,9541.67,29278.05
3483,Spring Launch,Facebook Ads,North,2024-02-13,3051.69,3069.56
3484,Black Friday,Affiliate,Central,2025-03-21,8441.29,16449.76
3485,Black Friday,Email,West,2024-08-06,6638.65,15821.67
3486,New Year Push,Email,East,2024-11-14,2069.4,6015.22
3487,New Year Push,Email,Central,2024-01-26,700.76,1509.0
3488,Summer Promo,Affiliate,South,2024-01-08,5511.49,12368.82
3489,Winter Sale,Email,Central,2025-07-13,7511.85,28632.92
3490,Summer Promo,Google Ads,West,2024-11-16,7735.31,5068.58
3491,Black Friday,instagram,North,2025-01-15,2021.87,5350.74
32,New Year Push,linkedin,North,2024-09-20,9354.74,35920.58
3493,Holiday Deals,LinkedIn,East,2024-05-25,8441.09,14458.18
3494,Holiday Deals,linkedin,South,2024-08-06,4351.53,10368.93
3495,Black Friday,Instagram,South,2024-09-05,1657.98,1035.03
3496,New Year Push,Google Ads,North,2024-01-26,9474.34,13859.54
3497,New Year Push,TikTok,Central,2024-12-30,2475.49,2063.36
3498,Spring Launch,Affiliate,Central,2025-02-17,9292.23,26194.32
3499,Summer Promo,Affiliate,Central,2024-09-18,6703.66,27795.44
3500,Holiday Deals,Google Ads,South,2024-08-07,3521.64,10515.72
3501,Winter Sale,Affiliate,North,2024-10-23,484.11,603.73
3502,Back To School,YouTube,Central,2025-04-19,8329.33,29711.33
3503,Back To School,youtube,West,2025-02-24,3571.36,7168.59
3504,New Year Push,YouTube,South,2024-06-14,5382.19,2696.28
3505,Summer Promo,Facebook Ads,Central,2024-08-05,2488.32,3316.75
3506,Holiday Deals ,Affiliate,South,2025-03-12,2579.78,9606.13
3507,Holiday Deals,TikTok,Central,2025-03-17,2868.77,3632.11
3508,Cyber Monday,Google Ads,East,2025-07-10,5092.21,20178.29
3509,Back To School,TikTok,Central,2024-10-10,2489.36,2026.7
3510,Cyber Monday,TikTok,North,2024-06-06,3628.41,12665.35
3511,Spring Launch,Affiliate,North,2024-11-10,5551.84,20914.74
3512,Spring Launch,Facebook Ads,West,2024-12-12,9599.96,35238.09
3513,Black Friday,LinkedIn,South,2024-03-16,6077.65,15032.26
3514,Cyber Monday,Instagram,West,2024-12-10,496.68,2203.91
3515,New Year Push,TikTok,Central,2024-08-02,3896.46,4320.83
3516,New Year Push,LinkedIn,Central,2024-03-15,6700.42,10969.61
3517,Holiday Deals,email,West,2025-05-18,5899.2,16795.44
3518,Cyber Monday,Facebook Ads,East,2024-01-29,4512.73,
3519,Winter Sale,LinkedIn,East,2024-07-06,2723.17,6248.4
3520,Holiday Deals,Google Ads,North,2024-01-03,5423.15,17107.32
3521,Holiday Deals,Affiliate,Central,2024-01-19,7861.32,16345.49
3522,Black Friday,Affiliate,South,2025-06-27,,7161.32
3523,Back To School,youtube,West,2024-07-04,9333.22,18967.3
3524,Back To School,Affiliate,South,2025-03-18,7322.26,4256.9
3525,New Year Push,Email,East,2025-01-06,2131.35,5218.25
3526,New Year Push,Instagram,South,2025-05-15,8794.7,22945.55
151,New Year Push,Affiliate,South,2024-07-06,9305.72,22661.17
3528,Cyber Monday,Facebook Ads,North,2025-06-20,4955.45,4851.32
3529,New Year Push,LinkedIn,South,2024-07-18,8046.3,11971.78
3530,Back To School,Email,West,2025-02-09,9006.16,37315.19
3531,Cyber Monday,LinkedIn,East,2025-06-14,9438.77,24360.73
3532,Holiday Deals,Affiliate,North,2024-12-23,6803.23,24587.31
3533,Holiday Deals,TikTok,North,2024-05-12,1397.04,4056.76
3534,Winter Sale ,LinkedIn,Central,2025-02-11,439.55,1094.6
3535,New Year Push,TikTok,East,2025-07-21,,2011.28
3536,Back To School,Instagram,Central,2025-01-15,3713.97,8281.22
3537,Cyber Monday,LinkedIn,Central,2024-02-13,6269.41,5001.19
3538,Winter Sale,LinkedIn,North,2024-12-26,5086.55,
3539,Winter Sale,TikTok,North,2024-02-16,5782.35,17633.96
3540,New Year Push,YouTube,South,2024-07-25,5611.42,19377.25
3541,Cyber Monday,YouTube,North,2024-09-10,3422.53,12185.67
3542,New Year Push,LinkedIn,North,2024-12-09,4384.39,10683.61
3543,Spring Launch,Google Ads,North,2024-01-22,6516.21,3736.61
3544,Black Friday,Facebook Ads,West,2024-11-02,6574.54,19554.92
